AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Trip,COLLBORDR ,COLLBO,BlackWhite,Y,F,9,GLENVIEW
D         ,Kom-Met,COLLBORDR ,COLLBO,BlackWhite,Y,M,9,GLENVIEW
D         ,DJ,JACKRUSSL ,JACKRU,WhiteTan  ,Y,M,8,PALMWOODS
D         ,Kya,ROTTWEILR ,ROTTWE,BlackTan  ,Y,F,7,WARANA
D         ,Marley,MALTESEX  ,MALTES,Beige     ,Y,M,8,BEERWAH
D         ,Bogart,MALTESE   ,MALTES,White     ,Y,M,12,WURTULLA
D         ,Bailey,COLLBORDR ,COLLBO,Caramel   ,Y,M,10,MOUNTAIN CREEK
D         ,Teddy,STAFFRDBTX,STAFFR,BrindlWhit,Y,M,14,MERIDAN PLAINS
Cat       ,Sumo,DOMSH     ,DOMSH ,BlackWhite,Y,M,7,BOKARINA
Cat       ,Cherry,DOMSH     ,DOMSH ,Tortoise  ,Y,F,9,ROSEMOUNT
D         ,Mia,MALAMUTEAX,MALAMU,WhiteBlack,Y,F,10,PARREARRA
D         ,Bullzie,BICHONFRS ,BICHON,White     ,Y,M,8,WARANA
D         ,Zoe,FOXTERRIE ,FOXTER,BlackWhite,Y,F,13,BUDDINA
D         ,Schultz,DACHSHUNDM,DACHSH,Red       ,Y,M,10,MOOLOOLABA
D         ,Trevor,COLLBORDR ,COLLBO,WhiteBlack,Y,M,10,BUDERIM
D         ,Butters,LABRADOR  ,LABRAD,Yellow    ,Y,M,8,PEREGIAN SPRINGS
D         ,Ruby,JACKRUSSLX,JACKRU,WhiteTan  ,Y,F,9,PARREARRA
Cat       ,Billi,DOMSH     ,DOMSH ,Grey      ,Y,M,9,LITTLE MOUNTAIN
D         ,Sheela,TERRIERSI ,TERRIE,Grey      ,Y,F,11,
D         ,Cricket,COLLBORDR ,COLLBO,BlackWhite,Y,F,8,MAPLETON
Cat       ,BB Boy,MANX      ,MANX  ,Tabby     ,Y,M,7,MOUNT COOLUM
D         ,Maya,SCHNAUZERX,SCHNAU,Black     ,Y,F,8,BUDDINA
D         ,Daisy,DACHSHUNDX,DACHSH,Tan       ,Y,F,13,PACIFIC PARADISE
D         ,Teddy,SHIBA INU ,SHIBA ,Tan       ,Y,M,12,PACIFIC PARADISE
Cat       ,Wookie,DOMSH     ,DOMSH ,Tabby     ,Y,M,7,BUDERIM
Cat       ,Cookie,DOMSH     ,DOMSH ,Tortoise  ,Y,F,12,BUDERIM
Cat       ,Nikki,DOMSH     ,DOMSH ,Brown     ,Y,F,8,COOLABINE
Cat       ,Sammy,DOMLH     ,DOMLH ,GreyWhite ,Y,F,7,CURRIMUNDI
Cat       ,Coco,BURMESE   ,BURMES,Chocolate ,Y,M,17,MAROOCHYDORE
D         ,Dash,CATTLEDOG ,CATTLE,Blue      ,Y,M,9,DIAMOND VALLEY
D         ,Maisie,SCHNAUZERX,SCHNAU,White     ,Y,F,8,BRIDGES
D         ,Diesel,CHIHUAHUA ,CHIHUA,Fawn      ,Y,M,8,NAMBOUR
D         ,Evie,CHIHUAHUA ,CHIHUA,FawnBlack ,Y,F,8,NAMBOUR
D         ,Bindi,BEAGLEX   ,BEAGLE,BlackWhite,Y,F,7,BLI BLI
Cat       ,Missy,DOMSH     ,DOMSH ,Tabby     ,Y,F,7,LITTLE MOUNTAIN
Cat       ,Mista,DOMSH     ,DOMSH ,Black     ,Y,M,7,LITTLE MOUNTAIN
Cat       ,Boots,DOMSH     ,DOMSH ,BlackWhite,Y,F,9,BALD KNOB
Cat       ,Tigerlilly,DOMSH     ,DOMSH ,Tortoise  ,Y,F,8,BALD KNOB
Cat       ,Puzzy Kat,DOMSH     ,DOMSH ,Grey      ,Y,F,9,PEACHESTER
D         ,Chloe,STAFFRDBT ,STAFFR,Brindle   ,Y,F,7,BUDERIM
Cat       ,Murdoch,DOMSH     ,DOMSH ,Black     ,Y,F,13,LITTLE MOUNTAIN
D         ,Beau,SHIHTZU   ,SHIHTZ,BlackWhite,Y,M,8,AROONA
D         ,Jad,STAFFRDAM ,STAFFR,Brindle   ,Y,M,16,FOREST GLEN
D         ,Bear,PAPILLONX ,PAPILL,Brown     ,Y,M,7,CALOUNDRA WEST
Cat       ,Sam,RAGDOLL   ,RAGDOL,CreamDkPts,Y,M,11,BLI BLI
D         ,Lexxie,JACKRUSSL ,JACKRU,BrownWhite,Y,F,7,COOLUM BEACH
D         ,Stella,LABRADOR  ,LABRAD,Yellow    ,Y,F,7,GOLDEN BEACH
D         ,Zack,LABRADOR  ,LABRAD,Brown     ,Y,M,8,PARKLANDS
D         ,Boss,ROTTWEILR ,ROTTWE,BlackTan  ,Y,M,8,COOLUM BEACH
D         ,Champ,LABRADOR  ,LABRAD,Black     ,Y,M,10,BUDERIM
D         ,Simba,STAFFRDAM ,STAFFR,Red       ,N,M,8,WURTULLA
D         ,Ebony,MALTESEX  ,MALTES,GreyBlack ,Y,F,12,GOLDEN BEACH
D         ,Meiko,LHASAAPSOX,LHASAA,Caramel   ,Y,F,8,WEST WOOMBYE
D         ,Lily,MALTESEX  ,MALTES,White     ,Y,F,8,MAROOCHYDORE
D         ,EJ,SHIHTZUX  ,SHIHTZ,White     ,Y,M,16,BLI BLI
D         ,Molly,MALTESEX  ,MALTES,Black     ,Y,F,8,WOOMBYE
D         ,Sally,MALTESEX  ,MALTES,Brindle   ,Y,F,8,WOOMBYE
D         ,Sabre,STAFFRDBTX,STAFFR,Brindle   ,Y,M,7,PEREGIAN SPRINGS
D         ,Mayah,KELPIEAUSX,KELPIE,TanWhite  ,Y,F,7,BATTERY HILL
D         ,Skeeta,COLLBORDRX,COLLBO,BlackWhite,Y,M,9,
Cat       ,Diesel,DOMSH     ,DOMSH ,Black     ,Y,M,8,BLI BLI
Cat       ,Dapper,DOMSH     ,DOMSH ,BlackWhite,Y,M,7,PARREARRA
Cat       ,Max,DOMLH     ,DOMLH ,Ginger    ,Y,M,7,SIPPY DOWNS
Cat       ,Buddy,DOMSH     ,DOMSH ,Ginger    ,Y,M,7,PARREARRA
D         ,Mollie,STAFFRDBT ,STAFFR,Red       ,Y,F,11,PEREGIAN SPRINGS
D         ,Kenshi,BICHONFRS ,BICHON,White     ,Y,M,7,PEREGIAN SPRINGS
D         ,Braxton,LABRADOR  ,LABRAD,Gold      ,Y,M,7,LITTLE MOUNTAIN
D         ,Peppa,STAFFRDBT ,STAFFR,Brindle   ,Y,F,7,LANDSBOROUGH
D         ,Bella,MOODLE    ,MOODLE,Black     ,Y,F,7,BUDERIM
D         ,Irish,BICHONFRSX,BICHON,White     ,Y,M,8,WURTULLA
D         ,Sam,POODLE    ,POODLE,Apricot   ,Y,M,10,EUMUNDI
D         ,Dougal,SPOODLE   ,SPOODL,Brindle   ,Y,M,8,CALOUNDRA WEST
D         ,Axel,STAFFRDBT ,STAFFR,Blue      ,Y,M,8,BUDERIM
D         ,Tully,SCHNAUZER ,SCHNAU,Black     ,Y,F,16,MOOLOOLABA
D         ,JD,BULLARABX ,BULLAR,BrindlWhit,Y,F,8,MOOLOOLABA
D         ,Rosie,POODLEMIN ,POODLE,Black     ,N,F,10,BEERWAH
D         ,Dextor,POODLEMIN ,POODLE,Cream     ,N,M,10,BEERWAH
D         ,Riley,LABRADOR  ,LABRAD,Chocolate ,Y,M,7,SHELLY BEACH
D         ,Dominoe,STAFFRDBT ,STAFFR,White     ,Y,M,7,LANDSBOROUGH
D         ,Odie,CAVOODLE  ,CAVOOD,Black     ,Y,M,11,PALMVIEW
D         ,Chloe,SHIHTZU   ,SHIHTZ,White     ,Y,F,8,PEREGIAN BEACH
Cat       ,Toby,DOMSH     ,DOMSH ,BlackWhite,Y,M,8,MOUNTAIN CREEK
D         ,Baxter,PUGX      ,PUG,Fawn      ,Y,M,8,CALOUNDRA WEST
D         ,Winston,CAVOODLE  ,CAVOOD,BlackTanWh,Y,M,7,CALOUNDRA WEST
D         ,Nessa,KELPIEAUSX,KELPIE,BlackTan  ,Y,F,7,PEREGIAN SPRINGS
D         ,Spud,KELPIEAUSX,KELPIE,BlackWhite,Y,M,13,MUDJIMBA
D         ,Meika,WOLFHOUNDX,WOLFHO,Gold      ,Y,F,12,TWIN WATERS
D         ,Rocky,DOBERMAN  ,DOBERM,BlackTan  ,Y,M,8,EUDLO
D         ,Dexter,KELPIEAUSX,KELPIE,BlackTanSi,N,M,9,MUDJIMBA
D         ,Pebbles,CATTLEDOGX,CATTLE,Red       ,Y,F,12,NORTH ARM
D         ,Lyla,JACKRUSSLX,JACKRU,White     ,Y,F,8,COOLUM BEACH
D         ,Rex,DOBERMANX ,DOBERM,BlackTan  ,Y,M,7,EUDLO
D         ,Cookie,SHIHTZUX  ,SHIHTZ,White     ,Y,F,12,BIRTINYA
D         ,Bonnie,STAFFRDBTX,STAFFR,BlackWhite,Y,F,8,GHEERULLA
D         ,Biscuit,MALTESEX  ,MALTES,Tan       ,Y,M,12,SIPPY DOWNS
D         ,Stella,STAFFRDBTX,STAFFR,Brindle   ,Y,F,8,NAMBOUR
D         ,Star,STAFFRDAM ,STAFFR,Blue      ,Y,F,7,CURRIMUNDI
D         ,Peppa,FOXTERRMN ,FOXTER,BlackWhite,Y,F,7,CALOUNDRA WEST
D         ,Phoebe,JACKRUSSLX,JACKRU,TanWhite  ,Y,F,8,CURRIMUNDI
D         ,Xena,JACKRUSSLX,JACKRU,TanWhite  ,Y,F,8,CURRIMUNDI
D         ,Toby,LABRADOODL,LABRAD,Black     ,Y,M,10,ILKLEY
D         ,Maddox,LABRADOR  ,LABRAD,Gold      ,Y,M,11,VERRIERDALE
D         ,Meaty,BULLTERRX ,BULLTE,Black     ,Y,M,8,COOCHIN CREEK
D         ,Macey,LABRADOR  ,LABRAD,Black     ,Y,F,7,GOLDEN BEACH
D         ,Ellie,KELPIEAUSX,KELPIE,Black     ,Y,F,9,BUDERIM
D         ,Millie,SHIHTZU   ,SHIHTZ,White     ,Y,F,8,LITTLE MOUNTAIN
D         ,Sally,SCHNAUZER ,SCHNAU,SaltPepper,Y,F,9,MALENY
D         ,Dylan,RETRIEVGDX,RETRIE,Gold      ,Y,M,7,GLASS HOUSE MOUNTAINS
D         ,Molly,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,8,BLI BLI
Cat       ,Tilly,ORIENTALSH,ORIENT,Black     ,Y,F,13,MAROOCHYDORE
D         ,Rani,TERRIERWT ,TERRIE,White     ,Y,F,9,MAROOCHYDORE
D         ,Mater,CATTLEDOG ,CATTLE,Blue      ,Y,M,12,CROHAMHURST
D         ,Fattie,CATTLEDOG ,CATTLE,Blue      ,Y,F,7,CROHAMHURST
D         ,Maxy,LABRADOODL,LABRAD,Cream     ,Y,M,8,WARANA
Cat       ,Oska,DOMSH     ,DOMSH ,Ginger    ,Y,M,16,LANDSBOROUGH
D         ,Emma,MALTESEX  ,MALTES,White     ,Y,F,11,MOOLOOLAH VALLEY
D         ,Gem,KELPIEAUS ,KELPIE,TanWhite  ,Y,F,9,SIPPY DOWNS
D         ,Louie,COLLBORDR ,COLLBO,White     ,Y,M,8,MOOLOOLAH VALLEY
D         ,Juno,DALMATIAN ,DALMAT,Liver     ,Y,F,8,IMAGE FLAT
D         ,Ziggy,KELPIEAUS ,KELPIE,RedTan    ,Y,F,7,IMAGE FLAT
D         ,Rusty,STAFFRDBT ,STAFFR,BrownWhite,Y,M,7,BUDERIM
Cat       ,Tiga-Tu,DOMSH     ,DOMSH ,Tabby     ,Y,F,7,BUDERIM
D         ,Sandy,SHIHTZUX  ,SHIHTZ,WhiteTan  ,Y,M,7,
D         ,Remy,POODLE    ,POODLE,Black     ,Y,M,8,MOOLOOLABA
Cat       ,Raven,RUSSIANBL ,RUSSIA,Blue      ,Y,M,8,NAMBOUR
Cat       ,Max,DOMSH     ,DOMSH ,WhiteGrey ,Y,M,7,MERIDAN PLAINS
Cat       ,Luca,DOMSH     ,DOMSH ,Silver    ,Y,M,7,PALMWOODS
Cat       ,Leo,DOMSH     ,DOMSH ,Brown     ,Y,M,7,PALMWOODS
D         ,Keiden,MAREMMSHP ,MAREMM,Black     ,Y,M,7,TANAWHA
D         ,Narla,MAREMMSHP ,MAREMM,White     ,Y,F,7,TANAWHA
D         ,Max,FOXTERRMN ,FOXTER,TriColour ,Y,M,7,ROSEMOUNT
D         ,Mia,MALTESE   ,MALTES,White     ,Y,F,12,BLI BLI
Cat       ,Barry,BURMESE   ,BURMES,Brown     ,Y,M,8,BUDERIM
D         ,Joh,SPANIELAC ,SPANIE,Gold      ,Y,M,7,BUDERIM
D         ,Ebony,SCHNAUZMN ,SCHNAU,Black     ,Y,F,7,GLASS HOUSE MOUNTAINS
D         ,Tully,KERRYBLUE ,KERRYB,Black     ,Y,M,7,COOLUM BEACH
Cat       ,Digger,DOMSH     ,DOMSH ,BlackWhite,Y,M,7,MOFFAT BEACH
D         ,Scamp,COLLBORDR ,COLLBO,Wheaten   ,N,M,8,KENILWORTH
D         ,Bin Bin,CATTLEDOGX,CATTLE,Black     ,Y,M,8,MUDJIMBA
D         ,Benji,SHIHTZU   ,SHIHTZ,White     ,Y,M,8,LITTLE MOUNTAIN
D         ,Lulu,DACHSHUND ,DACHSH,Tan       ,Y,F,7,MERIDAN PLAINS
Cat       ,Annaliese,DOMSH     ,DOMSH ,Tortoise  ,Y,F,7,BUDERIM
Cat       ,Lily,DOMSH     ,DOMSH ,Silver    ,Y,F,7,GLENVIEW
Cat       ,Amber,DOMSH     ,DOMSH ,Grey      ,Y,F,8,KUREELPA
D         ,Matilda,STAFFRDBT ,STAFFR,Black     ,Y,F,7,PARREARRA
D         ,Nai'a,SCHNAUZERX,SCHNAU,Apricot   ,Y,F,8,MOFFAT BEACH
D         ,Bella,STAFFRDBT ,STAFFR,Brindle   ,Y,F,7,MOOLOOLABA
D         ,Milton,RIDGEBACK ,RIDGEB,Wheaten   ,Y,M,7,PELICAN WATERS
D         ,Chilli,STAFFRDBTX,STAFFR,Unknown   ,Y,F,15,ALEXANDRA HEADLAND
D         ,Lewy,BOXER     ,BOXER ,Tan       ,Y,M,10,COOLUM BEACH
D         ,Maggie,DEERHOUND ,DEERHO,Grey      ,Y,F,7,NORTH MALENY
Cat       ,Misty,DOMSH     ,DOMSH ,Ginger    ,Y,M,13,SIPPY DOWNS
D         ,Lu Lu,SPANIELCV ,SPANIE,WhiteBrown,Y,F,7,MOOLOOLABA
D         ,Tilly,CATTLEDOG ,CATTLE,White     ,Y,F,9,BUDERIM
D         ,Max,JACKRUSSLX,JACKRU,Black     ,Y,M,7,PEREGIAN SPRINGS
D         ,Lucy,STAFFRDBTX,STAFFR,Black     ,Y,F,8,COOLUM BEACH
D         ,Hershey,FOXTERRIEX,FOXTER,TriColour ,Y,F,7,WARANA
D         ,Pebbles,LABRADOR  ,LABRAD,Yellow    ,Y,F,9,BLI BLI
D         ,Buddy,JACKRUSSL ,JACKRU,WhiteBrown,Y,M,9,VERRIERDALE
D         ,Hudson,CAVOODLE  ,CAVOOD,GoldWhite ,Y,M,7,BEERWAH
D         ,Cash,BULLARAB  ,BULLAR,Brindle   ,Y,M,7,PACIFIC PARADISE
D         ,Missy,MALTESEX  ,MALTES,White     ,Y,F,7,CALOUNDRA WEST
D         ,Mango,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,7,NAMBOUR
D         ,Willow,SCHNAUZER ,SCHNAU,Black     ,Y,F,7,FOREST GLEN
D         ,Coco,SPANIELCVX,SPANIE,Brown     ,Y,F,7,LANDSBOROUGH
Cat       ,Harley,RAGDOLL   ,RAGDOL,CreamBrown,Y,M,7,BIRTINYA
D         ,Mack,CATTLEDOG ,CATTLE,Blue      ,Y,M,8,MONTVILLE
D         ,Storm,LHASAAPSOX,LHASAA,TriColour ,Y,M,7,NAMBOUR
D         ,Lulu,CAVOODLE  ,CAVOOD,Ruby      ,Y,F,7,MAROOCHYDORE
D         ,Scooby,STAFFRDBTX,STAFFR,Tan       ,Y,M,7,YAROOMBA
D         ,Roxy,LABRADORX ,LABRAD,Black     ,Y,F,8,LITTLE MOUNTAIN
D         ,Penny,LHASAAPSO ,LHASAA,BlackWhite,Y,F,7,BEERWAH
D         ,Nyra,STAFFRDBT ,STAFFR,Blue      ,Y,F,8,EUDLO
D         ,Missy,CHIHUAHUAX,CHIHUA,Tan       ,Y,F,12,EUDLO
Cat       ,Tilly,BURMESE   ,BURMES,Cream     ,Y,F,7,WITTA
D         ,Ollie,LABRADOR  ,LABRAD,Black     ,Y,M,8,BEERWAH
D         ,Henry,RETRIEVGD ,RETRIE,Gold      ,N,M,7,BLI BLI
Cat       ,Possum,DOMLH     ,DOMLH ,Grey      ,Y,F,7,BUDERIM
D         ,Roxy,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,10,DOONAN
Cat       ,Gilbert,DOMLH     ,DOMLH ,BlackWhite,Y,M,7,SIPPY DOWNS
D         ,B,KELPIEAUSX,KELPIE,BlackWhite,Y,F,7,PACIFIC PARADISE
Cat       ,Tiffany,DOMSH     ,DOMSH ,Tabby     ,Y,F,8,BUDERIM
Cat       ,Sage,DOMLH     ,DOMLH ,Tabby     ,Y,F,7,BUDERIM
D         ,Ziggy,POODLEX   ,POODLE,Black     ,Y,M,12,BUDERIM
D         ,Otis,SPOODLE   ,SPOODL,Black     ,Y,M,10,
D         ,Millie,MIXED     ,MIXED ,Tan       ,Y,F,8,WURTULLA
D         ,Sadie,POODLETOY ,POODLE,Black     ,Y,F,8,PELICAN WATERS
D         ,Jack,CATTLEDOG ,CATTLE,RedWheaten,Y,M,11,
D         ,Poppy,MOODLE    ,MOODLE,Apricot   ,Y,F,8,CURRIMUNDI
D         ,Maizey,LHASAAPSOX,LHASAA,WhiteBrown,Y,F,7,PARREARRA
D         ,Sunshine,SPANIELCK ,SPANIE,BlueRoan  ,Y,M,7,
D         ,Sassy,COLLBORDR ,COLLBO,BlackWhite,Y,F,14,MALENY
D         ,Marlee,STAFFRDBT ,STAFFR,Black     ,Y,F,9,BEERBURRUM
D         ,Mindy,MOODLE    ,MOODLE,White     ,Y,F,13,MOOLOOLAH VALLEY
D         ,Josie,CATTLEDOG ,CATTLE,BlueBlackT,Y,F,7,WITTA
D         ,Stewie,COLLBORDRX,COLLBO,BlackWhite,Y,M,13,COOLOOLABIN
D         ,Jett,LABRADOR  ,LABRAD,Black     ,Y,M,8,WEYBA DOWNS
D         ,Leroy,SPANIELCV ,SPANIE,TanWhite  ,Y,M,7,CALOUNDRA WEST
D         ,Zoe,CATTLEDOG ,CATTLE,Red       ,Y,F,9,PEACHESTER
D         ,Amber,CATTLEDOG ,CATTLE,Red       ,Y,F,9,PEACHESTER
D         ,Roxy,SHIHTZU   ,SHIHTZ,Brown     ,Y,F,7,BUDERIM
D         ,Chugger,PUG       ,PUG   ,Apricot   ,Y,M,7,MERIDAN PLAINS
D         ,Emma,COLLBORDRX,COLLBO,BlackWhite,Y,F,8,CONONDALE
D         ,Tiger,STAFFRDBT ,STAFFR,Brindle   ,Y,M,8,WITTA
D         ,Coco,KELPIEAUS ,KELPIE,Chocolate ,Y,M,9,YAROOMBA
D         ,Tobie,LABRADOR  ,LABRAD,Chocolate ,Y,F,8,BLI BLI
D         ,Coco,POODLEX   ,POODLE,Black     ,Y,F,7,MERIDAN PLAINS
D         ,Roxy,BEAGLE    ,BEAGLE,TriColour ,Y,F,9,MAROOCHYDORE
D         ,Tully,WHIPPET   ,WHIPPE,BlackWhite,Y,F,15,MOOLOOLAH VALLEY
D         ,Pipa,STAFFRDAM ,STAFFR,Brindle   ,Y,F,8,YAROOMBA
D         ,Scooter,CATTLEDOG ,CATTLE,Red       ,Y,M,8,GLENVIEW
D         ,Gracie,WEIMARANR ,WEIMAR,Grey      ,Y,F,7,TWIN WATERS
D         ,Louey,SHIHTZU   ,SHIHTZ,Caramel   ,Y,M,7,BUDERIM
D         ,Koby,HUSKYX    ,HUSKY,Cream     ,Y,M,8,NAMBOUR
D         ,Ellie,SPANIELCK ,SPANIE,Gold      ,Y,F,10,WURTULLA
Cat       ,Pearl,RAGDOLL   ,RAGDOL,Cream     ,Y,F,7,LITTLE MOUNTAIN
D         ,Jack,STAFFRDBT ,STAFFR,Tan       ,Y,M,7,MUDJIMBA
D         ,Buddy,RETRIEVGD ,RETRIE,Gold      ,Y,M,8,BUDERIM
D         ,Inky,MALTESEX  ,MALTES,Black     ,Y,F,9,WURTULLA
D         ,Tigerlily,CAVOODLE  ,CAVOOD,Ginger    ,Y,F,8,MOOLOOLABA
D         ,Buster,CATTLEDOG ,CATTLE,Blue      ,Y,M,9,PARREARRA
D         ,Rosa,POODLETOY ,POODLE,Black     ,Y,F,7,BURNSIDE
D         ,Paddington,MALTESEX  ,MALTES,White     ,Y,M,8,MAROOCHYDORE
D         ,Sheba,GERMNSHEP ,GERMNS,Black     ,Y,F,7,BUDERIM
D         ,Poppy,POODLEX   ,POODLE,Unknown   ,Y,F,8,DIDDILLIBAH
D         ,Thyme,LABRADOR  ,LABRAD,Yellow    ,Y,F,12,DIDDILLIBAH
D         ,Charlie,RETRIEVGD ,RETRIE,Gold      ,Y,F,8,KULUIN
D         ,Louie,POODLETOY ,POODLE,Black     ,Y,M,7,MOUNTAIN CREEK
D         ,Coco,POODLETOY ,POODLE,Black     ,Y,F,7,MOUNTAIN CREEK
D         ,Milo,JACKRUSMN ,JACKRU,Black     ,Y,M,7,WARANA
D         ,Sparticus,STAFFRDBTX,STAFFR,WhiteBrind,Y,F,8,MARCOOLA
D         ,Jesse,KELPIEAUSX,KELPIE,TriColour ,Y,M,15,NAMBOUR
D         ,Biskit,LABRADOR  ,LABRAD,Yellow    ,Y,M,8,NAMBOUR
D         ,Maggie,COLLBORDR ,COLLBO,BlackWhite,Y,F,10,DOONAN
D         ,Rocky,SHIHTZU   ,SHIHTZ,Gold      ,Y,M,8,EERWAH VALE
D         ,Belanna,MALTESEX  ,MALTES,White     ,Y,F,7,LITTLE MOUNTAIN
D         ,Molly,SCHNAUZMN ,SCHNAU,Grey      ,Y,F,12,FLAXTON
D         ,Maggie,MALTESEX  ,MALTES,Tan       ,Y,F,8,COOLUM BEACH
D         ,Charli,POODLEMIN ,POODLE,White     ,Y,F,7,BUDDINA
D         ,Shimmy,MOODLE    ,MOODLE,Black     ,Y,F,9,BELLI PARK
D         ,Jazz,BICHONFRS ,BICHON,White     ,Y,F,10,BLI BLI
D         ,Nikki,JACKRUSSLX,JACKRU,Gold      ,Y,F,14,BUDERIM
D         ,Tidge,PUGX      ,PUG,Red       ,Y,F,12,BUDERIM
Cat       ,Mynska,RUSSIANBL ,RUSSIA,Grey      ,Y,F,8,MOOLOOLAH VALLEY
D         ,Pirate,MALTESEX  ,MALTES,GreyWhite ,Y,M,11,LANDSBOROUGH
D         ,Bodie,GERMNSHEP ,GERMNS,TriColour ,Y,M,8,CURRIMUNDI
D         ,Teddy,FOXTERRMNX,FOXTER,TanWhite  ,N,M,13,WURTULLA
D         ,Milly,STAFFRDBT ,STAFFR,Brindle   ,Y,F,10,PALMWOODS
D         ,Sade,POODLESTD ,POODLE,Black     ,Y,F,7,WURTULLA
D         ,Diesel,MALTESEX  ,MALTES,BlackWhite,Y,M,7,PELICAN WATERS
D         ,Bella,MALTESEX  ,MALTES,Cream     ,Y,F,8,
Cat       ,Tabs,DOMSH     ,DOMSH ,Tabby     ,Y,F,13,PALMWOODS
Cat       ,Lynx,DOMSH     ,DOMSH ,Tabby     ,Y,F,14,PALMWOODS
D         ,Bruno,STAFFRDAMX,STAFFR,Tan       ,Y,M,7,MOOLOOLAH VALLEY
D         ,Grady,MASTIFF   ,MASTIF,FawnBlack ,Y,F,10,COES CREEK
D         ,Arnie,DACHSHUNDX,DACHSH,BlackTan  ,Y,M,12,GLENVIEW
D         ,Ronnie,LABRADOR  ,LABRAD,Chocolate ,Y,M,9,WARANA
D         ,Terror,STAFFRDBT ,STAFFR,TanWhite  ,Y,F,9,GOLDEN BEACH
D         ,Obi,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,10,WOOMBYE
D         ,Bodie,CAVOODLE  ,CAVOOD,Gold      ,Y,M,7,BUDERIM
D         ,Lucy,SPANIELCV ,SPANIE,TanWhite  ,Y,F,8,DIAMOND VALLEY
Cat       ,Oscar,DOMSH     ,DOMSH ,BlackWhite,Y,M,8,PEREGIAN BEACH
Cat       ,Harry,DOMSH     ,DOMSH ,BlackWhite,Y,M,8,PEREGIAN BEACH
D         ,Poppy,DACHSHUND ,DACHSH,Tan       ,Y,F,11,DOONAN
D         ,Max,MALTESEX  ,MALTES,BrownWhite,Y,M,7,BEERWAH
Cat       ,Princess,PERSIAN   ,PERSIA,Grey      ,Y,F,17,COES CREEK
Cat       ,Morgana,DOMSH     ,DOMSH ,Black     ,Y,F,9,COES CREEK
D         ,Mia,JACKRUSSLX,JACKRU,WhiteBrown,Y,F,7,CURRIMUNDI
D         ,Grunt,GROODLE   ,GROODL,White     ,Y,M,10,POINT ARKWRIGHT
D         ,Smooch,GROODLE   ,GROODL,Black     ,Y,F,10,POINT ARKWRIGHT
D         ,Molly,TERRIERAUX,TERRIE,WhiteGrey ,Y,F,10,EUDLO
D         ,Peanut,CHIHUAHUA ,CHIHUA,BlackWhite,Y,M,7,COOLUM BEACH
Cat       ,Mickey,DOMSH     ,DOMSH ,Tortoise  ,Y,F,7,EUDLO
Cat       ,Bliss,DOMSH     ,DOMSH ,Ginger    ,Y,M,8,MOOLOOLABA
Cat       ,Esso,DOMSH     ,DOMSH ,Ginger    ,Y,M,8,MOOLOOLABA
D         ,Lola,BULLDOGAM ,BULLDO,WhiteBrind,Y,F,7,ROSEMOUNT
D         ,Sam,WHIPPET   ,WHIPPE,WhiteBrown,Y,M,9,BUDERIM
D         ,Dudley,ROTTWEILRX,ROTTWE,BlackTan  ,Y,M,8,WEST WOOMBYE
D         ,Jax,STAFFRDBT ,STAFFR,Brindle   ,Y,M,8,GLASS HOUSE MOUNTAINS
Cat       ,Cassius,DOMLH     ,DOMLH ,BlackWhite,Y,M,8,NAMBOUR
D         ,Odie,LABRADOR  ,LABRAD,Black     ,Y,M,8,MALENY
D         ,Mikki,MALTESEX  ,MALTES,White     ,Y,M,8,EUMUNDI
D         ,Milli,MOODLE    ,MOODLE,Tan       ,Y,F,7,MOUNTAIN CREEK
D         ,Rosie,KELPIEAUSX,KELPIE,Black     ,Y,F,11,BELLI PARK
Cat       ,Scooty,DOMSH     ,DOMSH ,Black     ,Y,F,7,WURTULLA
Cat       ,Chase,DOMLH     ,DOMLH ,Black     ,Y,M,10,LANDSBOROUGH
Cat       ,Leo,DOMSH     ,DOMSH ,Champagne ,Y,M,9,
D         ,Tank,BULLDOGAUS,BULLDO,Brown     ,Y,M,11,BUDERIM
D         ,Bella,STAFFRDAM ,STAFFR,Red       ,Y,F,8,
D         ,Ninty,CATTLEDOGX,CATTLE,TriColour ,Y,F,8,GLENVIEW
D         ,Charlie,POODLEX   ,POODLE,Black     ,Y,M,7,WURTULLA
D         ,Missy,COLLBORDR ,COLLBO,BlackWhite,Y,F,8,MARCOOLA
D         ,Axel,MALTESE   ,MALTES,White     ,Y,M,8,PELICAN WATERS
D         ,Elvis,POODLEX   ,POODLE,White     ,Y,M,7,BUDERIM
D         ,Coco,DACHSHUNDM,DACHSH,Tan       ,Y,M,7,PACIFIC PARADISE
D         ,Sumo,BULLDOGFR ,BULLDO,Fawn      ,N,M,8,PALMWOODS
D         ,Paddy,MALTESEX  ,MALTES,TriColour ,Y,M,7,MOUNT COOLUM
D         ,Vader,COLLBORDR ,COLLBO,BlackWhite,Y,F,7,MOOLOOLAH VALLEY
D         ,Rusty,SPANIELCK ,SPANIE,Orange    ,Y,M,8,CALOUNDRA WEST
